symbol,period_end,filed_at,metric,metric_value,forward_return_60d,forward_price_from,forward_price_to,sector,source
HEKTS,2018-10-01,2018-11-15,operating_margin,0.331142,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,fcf_yield,-0.850944,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,fcf_margin,-0.440402,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,cfo_to_ni,-1.750314,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,current_ratio,1.524082,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,interest_coverage,-2.742090,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,pe,2.422554,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,pb,4.123815,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,debt_equity,719.294407,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,net_debt_ebitda,263.353479,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2018-10-01,2018-11-15,roic,0.003670,-0.026795,0.1221,0.1188,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,roe,0.981184,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,roa,0.304752,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,net_margin,0.261634,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,gross_margin,0.458338,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,operating_margin,0.401831,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,fcf_yield,-0.223295,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,fcf_margin,-0.259166,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,cfo_to_ni,-0.532749,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,current_ratio,1.575801,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,interest_coverage,-4.563742,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,pe,4.436135,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,pb,4.352665,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,debt_equity,773.052473,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,net_debt_ebitda,505.334252,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,roic,0.001949,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-01-01,2019-02-15,revenue_growth,0.615312,0.109175,0.1426,0.1582,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,roe,1.236459,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,roa,0.390463,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,net_margin,0.203617,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,gross_margin,0.434352,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,operating_margin,0.360369,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,fcf_yield,-0.243610,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,fcf_margin,-0.173488,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,cfo_to_ni,-0.463566,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,current_ratio,1.688249,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,interest_coverage,-3.207726,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,pe,3.497525,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,pb,4.324547,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,debt_equity,827.337353,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,net_debt_ebitda,366.575343,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,roic,0.002645,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-04-01,2019-05-16,revenue_growth,0.527376,0.095681,0.1545,0.1693,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,roe,1.389916,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,roa,0.423479,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,net_margin,0.182055,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,gross_margin,0.438197,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,operating_margin,0.360594,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,fcf_yield,-0.471841,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,fcf_margin,-0.291116,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,cfo_to_ni,-1.022912,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,current_ratio,1.453297,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,interest_coverage,-2.627730,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,pe,3.388969,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,pb,4.710383,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,debt_equity,943.006899,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,net_debt_ebitda,333.939308,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,roic,0.002921,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-07-01,2019-08-15,revenue_growth,0.454907,0.073421,0.1782,0.1913,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,roe,1.147652,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,roa,0.475170,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,net_margin,0.198684,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,gross_margin,0.428014,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,operating_margin,0.334759,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,fcf_yield,-0.106615,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,fcf_margin,-0.072312,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,cfo_to_ni,0.733075,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,current_ratio,2.621649,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,interest_coverage,-2.384342,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,pe,3.413712,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,pb,3.917755,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,debt_equity,599.545347,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,net_debt_ebitda,293.083852,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,roic,0.003226,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2019-10-01,2019-11-15,revenue_growth,0.473987,0.540861,0.2358,0.3633,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,roe,0.474190,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,roa,0.207960,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,net_margin,0.250359,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,gross_margin,0.362079,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,operating_margin,0.290800,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,fcf_yield,-0.130092,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,fcf_margin,-0.385081,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,cfo_to_ni,-0.977095,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,current_ratio,2.380310,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,interest_coverage,-5.145322,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,pe,11.823277,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,pb,5.606480,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,debt_equity,517.284319,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,net_debt_ebitda,876.032125,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,roic,0.001064,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-01-01,2020-02-15,revenue_growth,0.042316,0.006470,0.3791,0.3815,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,roe,0.554617,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,roa,0.201124,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,net_margin,0.169707,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,gross_margin,0.344579,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,operating_margin,0.235001,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,fcf_yield,-0.243270,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,fcf_margin,-0.496054,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,cfo_to_ni,-1.798798,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,current_ratio,1.403452,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,interest_coverage,-2.836279,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,pe,12.015441,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,pb,6.663967,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,debt_equity,720.575931,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,net_debt_ebitda,848.592102,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,roic,0.001067,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-04-01,2020-05-16,revenue_growth,0.036635,0.055768,0.4586,0.4842,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,roe,0.779697,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,roa,0.274869,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,net_margin,0.172367,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,gross_margin,0.366534,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,operating_margin,0.240717,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,fcf_yield,-0.400229,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,fcf_margin,-0.515259,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,cfo_to_ni,-1.959449,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,current_ratio,1.408175,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,interest_coverage,-2.708601,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,pe,7.469036,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,pb,5.823584,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,debt_equity,786.187290,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,net_debt_ebitda,648.315849,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,roic,0.001386,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-07-01,2020-08-15,revenue_growth,0.165594,0.064673,0.4334,0.4614,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,roe,0.898504,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,roa,0.331559,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,net_margin,0.178056,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,gross_margin,0.346559,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,operating_margin,0.228184,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,fcf_yield,-0.427764,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,fcf_margin,-0.396333,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,cfo_to_ni,-0.875258,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,current_ratio,1.267016,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,interest_coverage,-2.456742,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,pe,5.203559,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,pb,4.675420,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,debt_equity,670.245262,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,net_debt_ebitda,517.700979,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,roic,0.001727,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2020-10-01,2020-11-15,revenue_growth,0.383582,1.223271,0.4457,0.9908,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,roe,0.372121,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,roa,0.109003,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,net_margin,0.165252,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,gross_margin,0.322876,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,operating_margin,0.182634,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,fcf_yield,-0.082802,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,fcf_margin,-0.389062,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,cfo_to_ni,-2.058087,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,current_ratio,1.206897,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,interest_coverage,-2.059300,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,pe,28.433530,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,pb,10.580721,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,debt_equity,948.263242,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,net_debt_ebitda,2020.667389,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,roic,0.000434,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-01-01,2021-02-15,revenue_growth,0.617448,0.066955,0.9733,1.0385,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,roe,0.328590,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,roa,0.126528,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,net_margin,0.109680,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,gross_margin,0.310540,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,operating_margin,0.175951,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,fcf_yield,-0.178997,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,fcf_margin,-0.506157,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,cfo_to_ni,-3.865291,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,current_ratio,1.447588,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,interest_coverage,-1.549876,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,pe,25.781752,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,pb,8.471624,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,debt_equity,676.008692,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,net_debt_ebitda,1115.689356,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,roic,0.000783,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-04-01,2021-05-16,revenue_growth,0.893888,-0.208723,1.2045,0.9531,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,roe,0.570720,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,roa,0.216117,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,net_margin,0.126548,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,gross_margin,0.336218,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,operating_margin,0.220801,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,fcf_yield,-0.411778,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,fcf_margin,-0.600015,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,cfo_to_ni,-2.308076,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,current_ratio,1.266676,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,interest_coverage,-1.737192,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,pe,11.514492,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,pb,6.571546,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,debt_equity,718.447039,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,net_debt_ebitda,642.682528,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,roic,0.001389,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-07-01,2021-08-15,revenue_growth,1.006745,0.024142,0.9844,1.0081,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,roe,0.246788,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,roa,0.088315,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,net_margin,0.155031,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,gross_margin,0.350531,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,operating_margin,0.206518,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,fcf_yield,-0.512464,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,fcf_margin,-0.592976,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,cfo_to_ni,-1.439379,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,current_ratio,1.102650,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,interest_coverage,-1.862328,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,pe,7.463698,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,pb,1.841948,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,debt_equity,619.898961,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,net_debt_ebitda,1665.889403,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,roic,0.000533,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2021-10-01,2021-11-15,revenue_growth,0.993371,0.708005,1.1095,1.8950,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,roe,0.514234,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,roa,0.128597,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,net_margin,0.194360,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,gross_margin,0.406522,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,operating_margin,0.291489,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,fcf_yield,-0.218542,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,fcf_margin,-0.747977,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,cfo_to_ni,-2.793584,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,current_ratio,1.029089,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,interest_coverage,-2.250380,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,pe,17.609454,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,pb,9.055388,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,debt_equity,1164.852689,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,net_debt_ebitda,1421.126897,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,roic,0.000666,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-01-01,2022-02-15,revenue_growth,1.469947,0.591429,1.7511,2.7868,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,roe,0.914672,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,roa,0.203871,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,net_margin,0.165754,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,gross_margin,0.410463,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,operating_margin,0.280132,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,fcf_yield,-0.353151,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,fcf_margin,-0.857195,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,cfo_to_ni,-4.182572,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,current_ratio,1.023768,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,interest_coverage,-2.103153,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,pe,14.643840,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,pb,13.394316,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,debt_equity,1518.620645,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,net_debt_ebitda,928.052183,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,roic,0.001022,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-04-01,2022-05-16,revenue_growth,1.818714,0.232618,2.9144,3.5923,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,roe,1.203827,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,roa,0.247446,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,net_margin,0.149347,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,gross_margin,0.415900,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,operating_margin,0.295279,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,fcf_yield,-0.309604,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,fcf_margin,-0.748878,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,cfo_to_ni,-3.829677,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,current_ratio,0.995634,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,interest_coverage,-1.781808,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,pe,16.195964,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,pb,19.497143,0.949939,4.6605,9.0877,Kimya,borsapy
HEKTS,2022-07-01,2022-08-15,debt_equity,1758.583576,0.949939,4.6605,9.0877,Kimya,borsapy
